SMILEScsa,VoltageCSA
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c(N)c2N,2.180538196
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc(N)c(N)c2N,2.17226593
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)c(N)cc(N)c2N,2.11932343
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c(N)c2N,2.399132814
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(N)c2N,2.226242463
Nc1c(N)c(N)cc(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C,2.237616828
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)c(N)cc(N)c2N,2.294075041
Nc1c(N)cc(N)c(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C,2.175574836
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)ccc(N)c2N,2.243407414
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc(N)cc2N,2.20183928
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)c(N)ccc2N,2.249198
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc(N)c(c2)N,2.287457229
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(N)c2N,2.495711515
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)cc(N)c2N,2.436978429
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)ccc(N)c2N,2.374729631
Nc1c(N)ccc(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C,2.276082864
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc(N)cc2N,2.240512121
Nc1cc(N)cc(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C,2.281666643
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)c(N)ccc2N,2.322200744
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cccc2N,2.335022756
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(c2)N,2.345156281
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)ccc(c2)N,2.284355129
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)ccc(N)c2N,2.558580734
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cc(N)cc2N,2.500468068
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)ccc2N,2.502949748
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cccc2N,2.390860549
Nc1cccc(c12)/C(=N/S(=O)(=O)C)C(N)=CC\2=N/S(=O)(=O)C,2.388585676
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(c2)N,2.751117716
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)ccc(c2)N,2.414229699
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc(N)cc2,2.348878801
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cccc2,2.452282121
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cccc2N,2.727955372
CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)ccc(c2)N,2.762492081
CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cccc2,2.525078058
CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c(N)c2N,2.192739788
COc1c(OC)c(OC)c(OC)c(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.354876193
COc1c(OC)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\2=N/S(=O)(=O)C,2.433669523
COc1c(OC)cc(OC)c(c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\2=N/S(=O)(=O)C,2.380520217
COc1c(OC)c(OC)c(OC)c(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.527352931
COc1c(OC)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.405130207
COc1c(OC)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C(OC)=CC\2=N/S(=O)(=O)C,2.425190451
COc1c(OC)cc(OC)c(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.405750627
COc1c(OC)cc(OC)c(c12)/C(=N/S(=O)(=O)C)C(OC)=CC\2=N/S(=O)(=O)C,2.361700812
COc1c(OC)ccc(c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\2=N/S(=O)(=O)C,2.498606808
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cc(OC)cc2OC,2.459313547
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)c(OC)ccc2OC,2.43387633
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cc(OC)c(c2)OC,2.482062277
COc1c(OC)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.597873995
COc1c(OC)cc(OC)c(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.552790148
COc1c(OC)ccc(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.50832672
COc1c(OC)ccc(c12)/C(=N/S(=O)(=O)C)C(OC)=CC\2=N/S(=O)(=O)C,2.472755978
COc1cc(OC)cc(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.421467931
COc1cc(OC)cc(c12)/C(=N/S(=O)(=O)C)C(OC)=CC\2=N/S(=O)(=O)C,2.482889504
COc1ccc(OC)c(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.451868508
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cccc2OC,2.476271691
COc(c1)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.528800578
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)ccc(c2)OC,2.545138302
COc1c(OC)ccc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.695279923
COc1cc(OC)cc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.753599395
COc1ccc(OC)c(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.801371729
COc1cccc(c12)/C(=N/S(=O)(=O)C)C=C(OC)C\2=N/S(=O)(=O)C,2.481441857
COc1cccc(c12)/C(=N/S(=O)(=O)C)C(OC)=CC\2=N/S(=O)(=O)C,2.495091095
COc(c1)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.798683243
CS(=O)(=O)\N=C\1C(OC)=CC(=N/S(=O)(=O)C)\c(c12)ccc(c2)OC,2.579881818
CS(=O)(=O)\N=C\1C=C(OC)C(=N/S(=O)(=O)C)\c(c12)ccc(c2)OC,2.564164513
CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cccc2,2.590015343
COc1cccc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.786481651
COc(c1)ccc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,2.870031534
CS(=O)(=O)\N=C\1C(OC)=CC(=N/S(=O)(=O)C)\c(c12)cccc2,2.698175216
COc1c(OC)c(OC)c(OC)c(c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\2=N/S(=O)(=O)C,2.324682424
Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2C)=N\S(=O)(=O)C,2.246716321
Cc1cc(C)c(C)c(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2C)=N\S(=O)(=O)C,2.186742395
Cc1c(C)c(C)cc(c12)C(C)=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.213006838
Cc1c(C)c(C)c(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.276703283
Cc1c(C)c(C)c(C)c(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.310826379
Cc1c(C)ccc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2C)=N\S(=O)(=O)C,2.276082864
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C)cc2C,2.289111682
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)c(C)ccc2C,2.220865491
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C)c(C)c2,2.322614358
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C)=C(C)c(c12)cc(C)cc2C,2.242580188
Cc1c(C)ccc(c12)C(C)=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.250852453
Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.392928615
Cc1c(C)cc(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.30152008
Cc1cc(C)c(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.319098645
Cc1c(C)c(C)cc(c12)C(C)=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.350119641
Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2)=N\S(=O)(=O)C,2.41050718
Cc1cc(C)c(C)c(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.353635354
Cc1c(C)cc(C)c(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.362734846
Cc1c(C)c(C)cc(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.344742668
Cc1c(C)c(C)c(C)c(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.398512394
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cccc2C,2.319098645
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)ccc(C)c2,2.347017541
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C)cc2,2.35446258
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C)=C(C)c(c12)cccc2C,2.283941516
Cc1c(C)ccc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.42891297
Cc1cc(C)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.428706164
Cc1ccc(C)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.349499221
Cc(c1)c(C)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.492816222
Cc1cc(C)cc(c12)C(C)=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.38403593
Cc1c(C)ccc(c12)C(C)=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.383622316
Cc1c(C)ccc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2)=N\S(=O)(=O)C,2.450420861
Cc1cc(C)cc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2)=N\S(=O)(=O)C,2.469447072
Cc1ccc(C)c(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.389826516
Cc(c1)c(C)cc(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.452282121
Cc1cc(C)cc(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.373695598
Cc1c(C)ccc(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.380106603
Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2)=N/S(=O)(=O)C,2.526732511
Cc1cc(C)c(C)c(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.450627668
Cc1c(C)cc(C)c(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.451041281
Cc1c(C)c(C)cc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.430981037
CC1=C(C)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cccc2,2.38341551
Cc1cccc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C)=N/S(=O)(=O)C,2.470274298
CC1=CC(=N/S(=O)(=O)C)\C(=N\S(=O)(=O)C)\c(c12)ccc(C)c2,2.51266966
CC1=CC(=N/S(=O)(=O)C)\C(=N\S(=O)(=O)C)\c(c12)cc(C)cc2,2.522389572
Cc1cccc(c12)C(C)=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.417538605
Cc1cccc(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2)=N\S(=O)(=O)C,2.487852863
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C)=Cc(c12)cc(C)cc2,2.477512531
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C)=Cc(c12)ccc(C)c2,2.494470675
Cc1cccc(c12)C=C(C)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,2.412161633
Cc1c(C)ccc(c12)/C(=N\S(=O)(=O)C)/C(C=C2)=N/S(=O)(=O)C,2.56561216
Cc1cc(C)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2)=N/S(=O)(=O)C,2.584224757
Cc1ccc(C)c(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.493643449
Cc(c1)c(C)cc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.569955099
Cc1cc(C)cc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.459933966
Cc1c(C)ccc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.462622453
CC1=CC(=N/S(=O)(=O)C)\C(=N\S(=O)(=O)C)\c(c12)cccc2,2.549067628
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C)=Cc(c12)cccc2,2.518253439
Cc1cccc(c12)/C(=N\S(=O)(=O)C)/C(C=C2)=N/S(=O)(=O)C,2.604905421
c1cc(C)cc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.590428956
Cc(c1)ccc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.608007521
Cc1cccc(c12)C=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,2.498400002
Cc1c(C)c(C)c(C)c(c12)/C(=N\S(=O)(=O)C)C(\C(C)=C2C)=N\S(=O)(=O)C,2.155100979
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cccc2,2.631790284
Cc1c(C)cc(C)c(c12)/C(=N/S(=O)(=O)C)C(\C(C)=C2C)=N\S(=O)(=O)C,2.729196212
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)c(Cl)c2Cl,2.827636172
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)c(Cl)c(Cl)cc2Cl,2.841285411
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)c(Cl)cc(Cl)c2Cl,2.837149278
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc(Cl)c(Cl)c2Cl,2.820604747
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c(Cl)c(Cl)c2Cl,2.824740879
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c(Cl)c(Cl)c2Cl,2.886989678
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)ccc(Cl)c2Cl,2.793513077
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)cc2Cl,2.805301055
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)c(Cl)ccc2Cl,2.79206543
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc(Cl)c(Cl)c2,2.798476436
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc(Cl)cc2Cl,2.804267022
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)ccc(Cl)c2Cl,2.789790557
CS(=O)(=O)\N=C(C=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)c(Cl)c2Cl,2.789997364
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)c(Cl)cc2Cl,2.804887442
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)cc(Cl)c2Cl,2.797856016
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc(Cl)c(Cl)c2Cl,2.787308878
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)c(Cl)c2Cl,2.842112637
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)c(Cl)cc2Cl,2.863413721
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)cc(Cl)c2Cl,2.858657168
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc(Cl)c(Cl)c2Cl,2.808403155
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c(Cl)c(Cl)c2Cl,2.807162315
CS(=O)(=O)\N=C(C(Cl)=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cccc2Cl,2.750497296
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cc(Cl)cc2,2.759389981
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)ccc(Cl)c2,2.763526114
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cccc2Cl,2.736848057
CS(=O)(=O)\N=C(C=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)ccc(Cl)c2Cl,2.764146534
CS(=O)(=O)\N=C(C=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)cc2Cl,2.77179838
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)c(Cl)ccc2Cl,2.753392589
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc(Cl)c(Cl)c2,2.768489473
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc(Cl)cc2Cl,2.7693167
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)ccc(Cl)c2Cl,2.749049649
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N\S(=O)(=O)C)\c(c12)ccc(Cl)c2Cl,2.81729584
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)cc2Cl,2.834047178
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c(Cl)ccc2Cl,2.821845586
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc(Cl)c(Cl)c2,2.785861231
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc(Cl)cc2Cl,2.769109893
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)ccc(Cl)c2Cl,2.780691065
CS(=O)(=O)\N=C(C=C1)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)c(Cl)c2Cl,2.785447618
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)c(Cl)cc2Cl,2.785861231
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)cc(Cl)c2Cl,2.783999971
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc(Cl)c(Cl)c2Cl,2.73974335
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)cccc2,2.703138575
CS(=O)(=O)\N=C(C=C1Cl)\C(=N\S(=O)(=O)C)\c(c12)cccc2Cl,2.709756388
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cc(Cl)cc2,2.742018223
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)ccc(Cl)c2,2.743672677
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cccc2Cl,2.689696144
CS(=O)(=O)\N=C(C(Cl)=C1)\C(=N\S(=O)(=O)C)\c(c12)cccc2Cl,2.776554932
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc(Cl)cc2,2.747395196
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)ccc(Cl)c2,2.759803594
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cccc2Cl,2.711824454
CS(=O)(=O)\N=C(C=C1)\C(=N\S(=O)(=O)C)\c(c12)ccc(Cl)c2Cl,2.74346587
CS(=O)(=O)\N=C(C=C1)\C(=N\S(=O)(=O)C)\c(c12)cc(Cl)cc2Cl,2.77055754
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(Cl)ccc2Cl,2.744293096
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc(Cl)c(Cl)c2,2.715546974
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc(Cl)cc2Cl,2.693211856
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)ccc(Cl)c2Cl,2.700863702
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=C(Cl)c(c12)cccc2,2.683905558
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cccc2,2.683905558
CS(=O)(=O)\N=C(C=C1)\C(=N\S(=O)(=O)C)\c(c12)cccc2Cl,2.71451294
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc(Cl)cc2,2.675012872
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)ccc(Cl)c2,2.688248497
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cccc2Cl,2.641510196
CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c12)c(Cl)c(Cl)c(Cl)c2Cl,2.861552461
N#Cc1c(C#N)c(C#N)cc(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C,3.855878786
N#Cc1c(C#N)cc(C#N)c(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C,3.83106199
N#Cc1cc(C#N)c(C#N)c(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C,3.846779294
N#Cc1c(C#N)c(C#N)cc(c12)C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.857326433
N#Cc1c(C#N)c(C#N)c(C#N)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C#N)=N/S(=O)(=O)C,3.67409575
N#Cc1c(C#N)c(C#N)c(C#N)c(c12)C=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.700773806
N#Cc1c(C#N)ccc(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C,3.673268523
N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C#N)cc2C#N,3.704289519
N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)c(C#N)ccc2C#N,3.67719785
N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C#N)c(C#N)c2,3.706978006
CS(=O)(=O)/N=C\1C(=N\S(=O)(=O)C)\C(C#N)=C(C#N)c(c12)cc(C#N)cc2C#N,3.673061717
N#Cc1c(C#N)ccc(c12)C(C#N)=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.675129783
N#Cc1c(C#N)c(C#N)cc(c12)/C(=N\S(=O)(=O)C)/C(C=C2C#N)=N/S(=O)(=O)C,3.545048407
N#Cc1c(C#N)cc(C#N)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C#N)=N/S(=O)(=O)C,3.512579764
N#Cc1cc(C#N)c(C#N)c(c12)/C(=N\S(=O)(=O)C)/C(C=C2C#N)=N/S(=O)(=O)C,3.517956737
N#Cc1c(C#N)c(C#N)cc(c12)C(C#N)=CC(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C,3.556836385
N#Cc1c(C#N)c(C#N)cc(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2)=N\S(=O)(=O)C,3.548564119
N#Cc1cc(C#N)c(C#N)c(c12)C=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.480317928
N#Cc1c(C#N)cc(C#N)c(c12)C=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.485488094
N#Cc1c(C#N)c(C#N)cc(c12)C=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C,3.493967166
