Voltage,SMILES
2.523423605,COc1cc(OC)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)cccc3
2.790410977,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c(c12)cc3c(c2F)ccc(F)c3F
2.798890049,COC1/C(=N\S(=O)(=O)C)/C(=N\S(=O)(=O)C)C=c2cc(OC)c(c3c=12)cccc3
2.078996136,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=C(N)c(c12)cc3c(c2N)cc(N)cc3N
2.242786994,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(c12)cc3c(c2N)cccc3
2.079616556,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)cc(N)c(N)c3N
2.393342228,Cc1c(C)cc(C)c(c12)cc3c(c2C)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
3.204024257,CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1cc(F)c(c23)cc(F)c(F)c3F
2.7163742,COc1c(OC)c(OC)cc2c(OC)cc(c=3c12)=C(OC)C(=N/S(=O)(=O)C)/C(C3OC)=N/S(=O)(=O)C
2.32923217,CS(=O)(=O)\N=C\1C=C(OC)C(=N/S(=O)(=O)C)\c(c1c23)c(OC)c(OC)c2cc(OC)cc3OC
2.459520353,Cc1cccc(c2C)c1cc(c23)C=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.782759132,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2)cc(Cl)c(Cl)c3
2.296763528,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(N)ccc3N
2.830117852,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc3ccc(F)c2F
2.466965392,c1cccc(c2OC)c1cc(c23)/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C
2.279805383,Cc(c1)ccc(c2C)c1c(C)c(c23)/C(=N/S(=O)(=O)C)C(\C(C)=C3C)=N\S(=O)(=O)C
2.583811144,COc1cc(OC)c(OC)c2ccc(c3c12)/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=C3OC
2.481028244,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(OC)=C(OC)c(c2OC)c1c(OC)c(c23)cccc3OC
2.577813751,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)cc3c2cc(N)cc3
2.46034758,c1cccc(c2C)c1c(C)c(c23)/C(=N/S(=O)(=O)C)C=CC\3=N/S(=O)(=O)C
2.997010811,CS(=O)(=O)\N=C(C=C1Cl)\C(=N/S(=O)(=O)C)\c(cc2Cl)c1c(c23)cccc3Cl
2.210731965,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(c1c23)c(N)c(N)c2ccc(N)c3N
2.904775049,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c2F)c1cc(c23)cc(F)c(F)c3F
3.096277998,CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)C=c(cc2C)c=1c(c23)cccc3C
2.476271691,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cccc2OC
2.511222013,Cc(c1)c(C)cc(c2C)c1c(C)c(c23)C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.8689975,CS(=O)(=O)\N=C\1C(F)=C(F)C(=N/S(=O)(=O)C)\c2ccc(c3c12)cc(F)c(F)c3
2.249611614,CS(=O)(=O)\N=C(C(=C1)N)\C(=N\S(=O)(=O)C)\c(c12)ccc(N)c2N
3.061741289,CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)c(F)cc2c(F)cc(F)c3F
3.385186874,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c(C#N)c2C#N)c1c(c23)cc(C#N)cc3C#N
2.841492217,CS(=O)(=O)\N=C\1C(F)=CC(=N/S(=O)(=O)C)\c2cc(F)c(c3c12)cc(F)c(F)c3
2.904361436,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1cc(c23)cc(Cl)cc3Cl
2.020469856,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)c(N)c(N)c3c2cc(N)cc3
3.8002478,N#Cc1c(C#N)c(C#N)cc(c12)c3c(c(C#N)c2C#N)C(C#N)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.918217481,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c2c1c(Cl)c(Cl)c(c23)c(Cl)c(Cl)c(Cl)c3Cl
3.74792572,N#Cc1c(C#N)cc(C#N)c(c12)cc=3c(c2)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C
2.761044434,COc(cc1)cc2c1c(OC)c(OC)c(c23)/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C(OC)=C3OC
3.269168349,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)cc(F)c(F)c3
2.35384216,COc1c(OC)cc(OC)c(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.411334406,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(c=1c23)cc(N)c2cc(N)c(N)c3N
3.192029472,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)c(F)cc3F
2.472549172,COc1c(OC)cc(OC)c2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)C(OC)=CC\3=N/S(=O)(=O)C
2.802612569,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2F)c1cc(c23)cc(F)c(F)c3
2.038048421,CS(=O)(=O)\N=C(C(N)=C1N)\C(=N\S(=O)(=O)C)\c(c12)ccc(N)c2N
3.626943836,CS(=O)(=O)\N=C(C1)\C(=N\S(=O)(=O)C)\C(C#N)=c(c=12)cccc2C#N
3.458189618,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c=12)c(F)c3c(c2F)cc(F)cc3
2.655159435,Cc1cccc(c12)cc3c(c2)/C(=N/S(=O)(=O)C)/C(C=C3C)=N/S(=O)(=O)C
3.293778339,CS(=O)(=O)\N=C\1C=C(C#N)/C(=N\S(=O)(=O)C)c(c2C#N)c1c(C#N)c(c23)cccc3C#N
2.459313547,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cc(OC)cc2OC
2.156135012,COc1c(OC)c(OC)c(OC)c(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cc(OC)c(c3)OC
2.887403291,CS(=O)(=O)\N=C\1C=C(F)C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cc(F)c(F)c3F
2.531282257,Cc1c(C)c(C)cc(c12)cc3c(c2C)C(C)=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
3.339068993,N#Cc(c1)c(C#N)cc(c12)C=C(C#N)/C(=N\S(=O)(=O)C)C\2=N\S(=O)(=O)C
2.350533254,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=C(N)c(c12)c(N)cc3c2cccc3N
2.335849982,Cc(c1)c(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.143726614,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=C(N)c(c2N)c1cc(c23)cc(N)cc3N
3.2863333,CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(F)cc(F)c3
2.164200471,COc1c(OC)c(OC)cc(C\2=N/S(=O)(=O)C)c1/C(=N\S(=O)(=O)C)c(c23)c(OC)cc(OC)c3OC
3.255312304,CS(=O)(=O)/N=C(C1)/C(=N\S(=O)(=O)C)C=c(c2OC)c=1cc(c23)ccc(c3)OC
3.172796455,COc1c(OC)c(OC)cc(c12)cc=3c(c2)=CC(=N\S(=O)(=O)C)\C(C3)=N\S(=O)(=O)C
3.5448416,CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(F)=c(c2F)c=1c(F)c(c23)c(F)c(F)c(F)c3F
2.228103723,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)c(N)c3c(c2N)cc(N)cc3
2.132559055,Cc1c(C)c(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(c(C)c(C)cc3)C\2=N\S(=O)(=O)C
2.449800441,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c2cc(N)c(c3c=12)cc(N)c(c3)N
2.371834338,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c2c1c(N)c(N)c(c23)c(N)ccc3N
2.92628294,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(F)c(c1c23)c(F)cc2c(F)cc(F)c3F
2.173713577,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)ccc(c3)N
2.58836089,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc2c1ccc(c23)c(N)c(N)c(c3)N
3.884624909,N#Cc1c(C#N)c(C#N)c(C#N)c(c12)c3c(c(C#N)c2C#N)C(=N\S(=O)(=O)C)\C(C#N)=CC\3=N/S(=O)(=O)C
2.159237112,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)c(N)c(N)c(N)c3N
2.415470539,COc(c1)c(OC)cc(c12)C=C(OC)C(=N/S(=O)(=O)C)\C\2=N\S(=O)(=O)C
2.264501692,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(N)c(N)c(N)c3N
3.194717958,N#Cc(c1)c(C#N)c(C#N)c(c1c23)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c3cccc2C#N
2.319719065,COc1c(OC)c(OC)cc2cc(OC)c(c3c12)/C(=N/S(=O)(=O)C)C(OC)=C(OC)C\3=N/S(=O)(=O)C
2.342674602,COc1cc(OC)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.516598986,CS(=O)(=O)/N=C\1c(c(Cl)ccc2)c2C(=N\S(=O)(=O)C)\c(c13)ccc(Cl)c3Cl
2.670876739,CS(=O)(=O)/N=C\1C(=N/S(=O)(=O)C)\c(c(Cl)c(Cl)c(Cl)c2)c2c(c13)cc(Cl)c(Cl)c3Cl
2.301933694,CS(=O)(=O)\N=C\1C=C(C)/C(=N\S(=O)(=O)C)c(c(C)c2C)c1c(c23)c(C)c(C)cc3C
2.431187844,COc1c(OC)c(OC)cc2c1cc(OC)c(c23)/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C
3.556215965,N#Cc(c1)ccc(c(C#N)c2C#N)c1c(c23)C=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.497365968,COc1c(OC)ccc2c(OC)cc(c3c12)/C(=N/S(=O)(=O)C)C(OC)=CC\3=N/S(=O)(=O)C
3.511752538,CS(=O)(=O)/N=C(\C1Cl)/C(=N\S(=O)(=O)C)C=c(c2Cl)c=1cc(c23)c(Cl)c(Cl)c(Cl)c3Cl
2.163786858,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c12)c(N)c3c(c2N)cc(N)c(c3)N
2.350533254,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c1c23)ccc2c(N)cc(N)c3N
2.366457365,Cc1c(C)c(C)c(C)c(c12)c(C)c3c(c2C)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C
2.270085471,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c2c1cc(N)c(c23)c(N)cc(N)c3N
3.244144745,CS(=O)(=O)\N=C(\C1F)/C(=N/S(=O)(=O)C)C=c2c=1c(F)cc(c23)c(F)ccc3F
2.216315745,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)c(N)ccc3N
3.526849422,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C#N)=C(C#N)c2ccc(c3c12)ccc(C#N)c3
2.597873995,COc1c(OC)c(OC)cc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C
2.774486866,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2)c1cc(c23)cccc3Cl
2.905395469,CS(=O)(=O)\N=C(C(F)=C1F)\C(=N/S(=O)(=O)C)\c(c2)c1cc(c23)c(F)c(F)c(F)c3F
2.800544503,CS(=O)(=O)\N=C(C(F)=C1)\C(=N/S(=O)(=O)C)\c(c2F)c1cc(c23)ccc(F)c3F
2.734573184,CS(=O)(=O)/N=C(\C1N)/C(=N\S(=O)(=O)C)C=c(c2N)c=1c(N)c(c23)cccc3N
3.532226395,CS(=O)(=O)/N=C(C1F)/C(=N\S(=O)(=O)C)C(F)=c(c2F)c=1cc(c23)c(F)c(F)c(F)c3F
2.43201507,COc1c(OC)c(OC)c(OC)c(c12)c(OC)c(OC)c3c2/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=C3OC
2.244648254,Cc1cc(C)cc(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cccc3
2.84500793,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1ccc(c23)c(N)ccc3N
2.079616556,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)c(N)c(N)c(N)c3N
2.386103996,CS(=O)(=O)/N=C(\C1N)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(N)c(N)c2cc(N)c(N)c3N
2.422915578,COc1c(OC)ccc(c12)cc3c(c2)/C(=N/S(=O)(=O)C)C=C(OC)C\3=N/S(=O)(=O)C
2.182399456,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)c(N)ccc3N
3.462532557,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c(c2F)c=1cc(c23)c(F)ccc3
2.554030988,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(c=12)c(N)c(N)c3c2ccc(c3)N
2.355289807,CS(=O)(=O)/N=C(C1)\C(=N\S(=O)(=O)C)\C(N)=c2c=1cc(N)c(c23)c(N)c(N)c(N)c3N
2.323441584,Cc1c(C)c(C)c(C)c2cc(C)c(c3c12)C(=N\S(=O)(=O)C)\C(C)=CC\3=N/S(=O)(=O)C
2.398305588,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c2OC)c1cc(c23)cc(OC)cc3OC
2.935589238,COC1C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)C(OC)=c2ccc(c3c=12)cccc3
2.831358692,COc(c1)cc(OC)c(c12)ccc3c2C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
3.268961542,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2C#N)c1c(C#N)c(c23)cc(C#N)cc3C#N
2.360873586,COc1cccc(c12)c3c(c(OC)ccc3)/C(=N/S(=O)(=O)C)C\2=N\S(=O)(=O)C
3.860428533,CS(=O)(=O)/N=C(\C=1C#N)/C(=N\S(=O)(=O)C)C=c(c2C#N)c1cc(c23)cc(C#N)cc3
3.155424697,CS(=O)(=O)/N=C(\C=1C)/C(=N\S(=O)(=O)C)C=c(c12)cc3c(c2)ccc(C)c3
2.146621907,COc1c(OC)ccc(c12)C(=N/S(=O)(=O)C)\c3c(C\2=N\S(=O)(=O)C)cc(OC)cc3OC
2.316203352,c1cc(C)c(C)c(c1c23)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c3cc(C)cc2C
3.337000927,N#Cc(c1)ccc(c1c23)c(C#N)c(C#N)c2C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.443389435,Cc1c(C)ccc(c12)c(C)c3c(c2C)/C(=N/S(=O)(=O)C)/C(C=C3C)=N/S(=O)(=O)C
2.456831867,Cc1c(C)c(C)cc2ccc(c3c12)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C
2.975089307,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(N)cc(c23)c(N)c(N)cc3
2.495711515,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)cc(N)c(N)c2N
2.558580734,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2C)c1c(C)c(c23)cccc3C
2.827429366,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc2ccc(c3c12)cccc3
2.938691338,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=Cc(c2F)c1cc(c23)c(F)c(F)cc3F
2.270499084,COc1ccc(OC)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cc(OC)cc3OC
2.448766408,COC(=C1)C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)\c(c2OC)c1c(OC)c(c23)c(OC)cc(OC)c3OC
2.416504572,Cc(c1)c(C)c(C)c(cc2C)c1c(c23)C(=N\S(=O)(=O)C)\C(C)=C(C)/C3=N\S(=O)(=O)C
2.289938908,CS(=O)(=O)\N=C\1C(N)=CC(=N/S(=O)(=O)C)\c(c12)cc3c(c2)cc(N)c(c3)N
3.011073662,N#Cc1cc(C#N)cc(c12)cc3c(c2)/C(=N/S(=O)(=O)C)/C(C=C3)=N/S(=O)(=O)C
2.553203761,Cc(c1)c(C)cc(c2)c1cc(c23)C=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.344535861,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)c(N)ccc3N
3.419516776,CS(=O)(=O)/N=C(C1)/C(=N\S(=O)(=O)C)C=c(c2)c=1cc(c23)c(F)ccc3F
2.667567833,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\C(C)=Cc2ccc(c3c12)ccc(C)c3
2.475444464,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c(OC)c2OC)c1c(c23)c(OC)cc(OC)c3OC
2.605732648,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(cc2N)c1c(c23)cc(N)cc3N
2.94779083,CS(=O)(=O)\N=C(C=C1F)\C(=N/S(=O)(=O)C)\c(c1c23)cc(F)c2cc(F)cc3F
3.052228183,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(F)=C(F)c(c1c23)c(F)cc3ccc(F)c2F
2.450214054,CC1=C(C)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c(c(C)c2C)c1c(c23)c(C)c(C)cc3C
2.511842433,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c2ccc(c3c12)cccc3
2.27504883,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c2cc(N)c(c3c12)cc(N)c(c3)N
2.482269084,CS(=O)(=O)/N=C\1c(cccc2)c2C(=N\S(=O)(=O)C)\c(c13)c(Cl)ccc3Cl
3.031133906,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)c3c(cc2Cl)c(Cl)cc(Cl)c3
2.788342911,c1ccc(C)c(cc2C)c1c(c23)C=CC(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.508533527,Clc1ccc(Cl)c(C\2=N\S(=O)(=O)C)c1C(=N\S(=O)(=O)C)\c(c23)c(Cl)cc(Cl)c3Cl
3.207746777,CS(=O)(=O)/N=C(\C1Cl)/C(=N\S(=O)(=O)C)C=c(c=1c23)c(Cl)cc2cccc3Cl
3.458396424,CS(=O)(=O)/N=C(C1Cl)/C(=N\S(=O)(=O)C)C(Cl)=c(c2Cl)c=1cc(c23)cccc3Cl
2.070310257,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c2N)c1cc(c23)cc(N)c(N)c3N
2.377624924,Cc1c(C)c(C)c(C)c(c12)cc3c(c2C)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.497365968,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc2c1c(N)c(N)c(c23)ccc(N)c3N
2.395203488,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c1c23)c(N)cc2cc(N)cc3N
2.493850255,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)c(OC)cc3c2ccc(c3)OC
2.828463399,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c2Cl)c1c(Cl)c(c23)cccc3Cl
2.180745002,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(cc2N)c1c(c23)cc(N)cc3N
2.633858351,CS(=O)(=O)\N=C\1C=CC(=N/S(=O)(=O)C)\c(c12)c(N)cc3c2cccc3N
2.486405216,Cc1cc(C)c(C)c(c12)cc3c(c2C)/C(=N/S(=O)(=O)C)/C(C=C3C)=N/S(=O)(=O)C
2.861966075,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2Cl)c1cc(c23)cc(Cl)cc3Cl
2.938898145,Cc1c(C)c(C)c(C)c(c12)cc3c(c2C)=C(C)/C(=N/S(=O)(=O)C)C(\C=3C)=N\S(=O)(=O)C
2.360046359,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc2c1c(N)c(N)c(c23)cc(N)cc3N
2.94592957,CS(=O)(=O)\N=C(C1)/C(=N/S(=O)(=O)C)C=c2c=1c(N)c(N)c(c23)cccc3
3.75412992,N#Cc(c1)c(C#N)c(C#N)c(c1c23)ccc3/C(=N/S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C
3.511752538,CS(=O)(=O)\N=C(C1)\C(=N/S(=O)(=O)C)\C(C#N)=c(c=1c23)ccc2cc(C#N)cc3
3.610606111,N#Cc1c(C#N)cc(C#N)c(c12)cc(C#N)c3c2C=C(C#N)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
3.431925174,N#Cc1c(C#N)c(C#N)c(C#N)c(c12)/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c3c2cccc3C#N
2.134833928,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)cc(N)cc3
3.673268523,N#Cc1c(C#N)ccc(c12)/C(=N\S(=O)(=O)C)C(\C(C#N)=C2C#N)=N\S(=O)(=O)C
2.337090822,c1cc(C)c(C)c(c1c23)/C(=N\S(=O)(=O)C)C(=N/S(=O)(=O)C)\c3cccc2C
2.568714259,Clc1cc(Cl)c(Cl)c(C\2=N\S(=O)(=O)C)c1C(=N\S(=O)(=O)C)\c(c23)c(Cl)c(Cl)c(Cl)c3Cl
2.525491671,COc1c(OC)ccc(c12)cc3c(c2)C=C(OC)C(=N/S(=O)(=O)C)\C\3=N/S(=O)(=O)C
2.799303663,COC1/C(=N\S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=c(c=12)cccc2OC
2.76745544,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=Cc(c12)cc3c(c2)cccc3
2.724853272,CS(=O)(=O)/N=C(\C=1C)C(=N/S(=O)(=O)C)\C(C)=c(c(C)c2C)c1c(c23)cccc3C
2.874788086,CC1=CC(C)=CC(=N\S(=O)(=O)C)\C\1=N\S(=O)(=O)C
3.162249316,Cc1cccc(c12)c=3c(cc2)=CC(=N/S(=O)(=O)C)/C(C3)=N/S(=O)(=O)C
3.297500858,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c2C#N)c1c(C#N)c(c23)c(C#N)ccc3C#N
2.270499084,Cc1c(C)c(C)cc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)c(C)c(C)cc3
2.412988859,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cc3c(c2)cc(OC)c(c3)OC
2.27939177,CS(=O)(=O)\N=C\1C(OC)=CC(=N/S(=O)(=O)C)\c(c2OC)c1c(OC)c(c23)c(OC)cc(OC)c3OC
2.622897599,Cc(c1)c(C)cc(c1c23)cc(C)c2C=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C
2.50646546,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(OC)c(c(OC)c2OC)c1c(c23)cc(OC)c(OC)c3OC
3.901996667,CS(=O)(=O)/N=C(\C=1C#N)C(=N/S(=O)(=O)C)\C(C#N)=c(c2)c1cc(c23)cccc3C#N
2.476685304,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c2)c1c(N)c(c23)ccc(N)c3N
3.706978006,N#CC1=C(C#N)/C(=N\S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c12)cc(C#N)c(C#N)c2
2.219211038,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=C(N)c(c12)cc3c(c2N)cccc3N
2.274221604,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(c(N)c2N)c1c(c23)ccc(N)c3N
2.15137846,COc1c(OC)c(OC)cc(c12)C(=N/S(=O)(=O)C)\c3c(C\2=N\S(=O)(=O)C)cc(OC)c(OC)c3OC
2.187362815,Cc1ccc(C)c(c12)C(=NS(=O)(=O)C)c3c(C2=NS(=O)(=O)C)c(C)ccc3C
2.352394514,Cc1cc(C)cc2cc(C)c(c3c12)/C(=N/S(=O)(=O)C)C=C(C)/C3=N\S(=O)(=O)C
2.09471344,CS(=O)(=O)\N=C\1C(=N\S(=O)(=O)C)\c(cc(N)c(c2)N)c2c(c13)cc(N)c(N)c3N
2.650816495,COc1c(OC)cc(OC)c(c12)c(OC)c(OC)c3c2/C(=N/S(=O)(=O)C)/C(C(=C3)OC)=N/S(=O)(=O)C
2.457452287,Cc1c(C)ccc(c12)c3c(cccc3)/C(=N\S(=O)(=O)C)C\2=N/S(=O)(=O)C
2.450834474,Cc1c(C)cc(C)c2cc(C)c(c3c12)/C(=N/S(=O)(=O)C)C=C(C)/C3=N\S(=O)(=O)C
2.321787131,CS(=O)(=O)/N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)c(N)ccc2N
2.404096174,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c2N)c1cc(c23)cc(N)c(c3)N
2.94841125,COC1C(=N/S(=O)(=O)C)\C(=N/S(=O)(=O)C)C(OC)=c2ccc(c3c=12)ccc(c3)OC
