Voltage,SMILES,smiles,Voltage_Binned
2.27939177,CS(=O)(=O)\N=C\1C(OC)=CC(=N/S(=O)(=O)C)\c(c2OC)c1c(OC)c(c23)c(OC)cc(OC)c3OC,COC1=C/C(=N\S(C)(=O)=O)c2c(c(OC)c3c(OC)cc(OC)c(OC)c3c2OC)/C1=N/S(C)(=O)=O,low
3.6,C1(N2C3=C(SC4=C2C=CC=C4)C=CC=C3)=CC=CC(N5C6=C(SC7=C5C=CC=C7)C=CC=C6)=C1,c1cc(N2c3ccccc3Sc3ccccc32)cc(N2c3ccccc3Sc3ccccc32)c1,high
2.50250268,CC1=C(C)C(=O)C=C(C)C1=O,CC1=CC(=O)C(C)=C(C)C1=O,low
3.004219943,Cc1cccc(c1=2)=CC(=O)C(=O)C2,Cc1cccc2c1=CC(=O)C(=O)C=2,medium
2.4,C1(SSSSSC2=CC=CC=N2)=NC=CC=C1,c1ccc(SSSSSc2ccccn2)nc1,low
2.337918049,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c2ccc(c3c12)c(N)c(N)c(c3)N,CS(=O)(=O)/N=C1\C(N)=C/C(=N\S(C)(=O)=O)c2c1ccc1c(N)c(N)c(N)cc21,low
3.57,CCC(C)C1=CC=C2C(=C1)SC1=C(C=CC=C1)N2C1=C(C)C=CC=C1,CCC(C)c1ccc2c(c1)Sc1ccccc1N2c1ccccc1C,high
3.505170932,Clc1ccc(Cl)c(c1=2)=C(Cl)C(=O)C(=O)C2Cl,O=C1C(=O)C(Cl)=c2c(Cl)ccc(Cl)c2=C1Cl,high
2.670876739,CS(=O)(=O)/N=C\1C(=N/S(=O)(=O)C)\c(c(Cl)c(Cl)c(Cl)c2)c2c(c13)cc(Cl)c(Cl)c3Cl,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\c2c(cc(Cl)c(Cl)c2Cl)-c2cc(Cl)c(Cl)c(Cl)c2\1,low
4.3,CC(C=C1)=CC=C1N2C3=CC=CC=C3C(C=C45)=C2C=C4C6=CC=CC=C6N5C7=CC=C(OC)C=C7,COc1ccc(-n2c3ccccc3c3cc4c(cc32)c2ccccc2n4-c2ccc(C)cc2)cc1,high
1.856342953,c1c(N)ccc(c12)C(=O)c3c(C2=O)ccc(c3)N,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,very low
3.0074,CCC(=O)CC1=NC(=O)C=C2C(=O)C(=O)N=C12,CCC(=O)Cc1nc(=O)cc2c(=O)c(=O)nc1-2,medium
3.2,CC(CC)C1=CC=C(/C(C2=C(/C3=C4SC=CS\4)C=CC=C2)=C5SC=CS\5)C3=C1,CCC(C)c1ccc2c(=C3SC=CS3)c3ccccc3c(=C3SC=CS3)c2c1,medium
3.14,OC1=C(O)C=C2C3=C4C5=C(C6=CC(O)=C(O)C=C6C4=CC=C3)C=CC=C5C2=C1,Oc1cc2c(cc1O)c1cccc3c4cc(O)c(O)cc4c4cccc2c4c13,medium
2.0,OC1=C(O[Li])C(SC)=C(O)C(O[Li])=C1C,[Li]Oc1c(C)c(O)c(O[Li])c(SC)c1O,low
2.338520253,c12c3c4c(N)c(N)c1cccc2c(=O)c(=O)c3ccc4,Nc1c(N)c2cccc3c(=O)c(=O)c4cccc1c4c23,low
2.476271691,CS(=O)(=O)\N=C\1C(OC)=C(OC)C(=N/S(=O)(=O)C)\c(c12)cccc2OC,COC1=C(OC)/C(=N\S(C)(=O)=O)c2c(OC)cccc2/C1=N/S(C)(=O)=O,low
2.01151324,Cc1ccc(C)c2C(=O)C(=O)c(c3c12)c(C)ccc3C,Cc1ccc(C)c2c1C(=O)C(=O)c1c(C)ccc(C)c1-2,low
3.6,C1(SC2=C3N4N5C6=C(SC7=C5C=CC=C7)C=CC=C6C3=CC=C2)=C4C=CC=C1,c1ccc2c(c1)sc1cccc3c1-n2n1c2ccccc2sc2cccc3c2-1,high
3.639972654,N#Cc1c(C#N)c(C#N)c(C#N)c(c12)C(=NS(=O)(=O)C)c3c(C2=NS(=O)(=O)C)c(C#N)c(C#N)c(C#N)c3C#N,CS(=O)(=O)N=C1c2c(C#N)c(C#N)c(C#N)c(C#N)c2C(=NS(C)(=O)=O)c2c(C#N)c(C#N)c(C#N)c(C#N)c21,high
3.1292,CC1C=CC(=O)C(=O)S(=O)(=O)C(=O)C1=O,CC1C=CC(=O)C(=O)S(=O)(=O)C(=O)C1=O,medium
2.6,O=C(O[Li])C1=CC(O)=C(C(O[Li])=O)C=C1O,[Li]OC(=O)c1cc(O)c(C(=O)O[Li])cc1O,low
2.361700012,COc1cccc2ccc(c3c12)C(=O)C=CC3=O,COc1cccc2ccc3c(c12)C(=O)C=CC3=O,low
2.390243682,Cc1ccc(C)c(c12)C(=O)C=CC2=O,Cc1ccc(C)c2c1C(=O)C=CC2=O,low
2.0,C[N+]1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=[N+](C=C3)C,C[n+]1ccc(-c2ccc(-c3cc[n+](C)cc3)cc2)cc1,low
1.4,O=C(C1=CC=C(NNC2=CC=CC=C2)C=C1)O[Li],[Li]OC(=O)c1ccc(NNc2ccccc2)cc1,very low
2.1,CC(CC)C1=CC=C(N(C(C)(C)C)[O])C(C(F)(F)F)=C1,CCC(C)c1ccc(N([O])C(C)(C)C)c(C(F)(F)F)c1,low
3.458396424,CS(=O)(=O)/N=C(C1Cl)/C(=N\S(=O)(=O)C)C(Cl)=c(c2Cl)c=1cc(c23)cccc3Cl,CS(=O)(=O)/N=C1\C(Cl)=c2cc3cccc(Cl)c3c(Cl)c2=C(Cl)\C1=N\S(C)(=O)=O,medium
2.6,O=C1C2=C(OC=C2)C(=O)C2=C1OC=C2,O=C1c2ccoc2C(=O)c2ccoc21,low
3.109582483,Cc1cc(=O)c(=O)c2c1c(=O)c(=O)c(c23)c(C)ccc3C,Cc1cc(=O)c(=O)c2c3c(C)ccc(C)c3c(=O)c(=O)c1=2,medium
2.4,C1(SSSSSSSSC2=CC=CC=N2)=NC=CC=C1,c1ccc(SSSSSSSSc2ccccn2)nc1,low
1.49,OC(/C=C/C=C/C=C/C=C/C(O)=O)=O,O=C(O)/C=C/C=C/C=C/C=C/C(=O)O,very low
2.3,CCCCCCN1C(=O)C2=CC(N(C)C)=C3C(=O)N(CCCCCC)C(=O)C4=CC(N(C)C)=C(C1=O)C2=C43,CCCCCCN1C(=O)c2cc(N(C)C)c3c4c(cc(N(C)C)c(c24)C1=O)C(=O)N(CCCCCC)C3=O,low
2.94,O=C1C(=O)C2=C(C=CC=N2)C2=C1N=CC=C2,O=C1C(=O)c2ncccc2-c2cccnc21,medium
3.269168349,CS(=O)(=O)/N=C(\C1F)/C(=N\S(=O)(=O)C)C=c2c(F)cc(c3c=12)cc(F)c(F)c3,CS(=O)(=O)/N=C1/C=c2c(F)cc3cc(F)c(F)cc3c2=C(F)/C1=N\S(C)(=O)=O,medium
2.241546155,COc1ccc(OC)c(c12)/C(=N\S(=O)(=O)C)c3c(C\2=N\S(=O)(=O)C)cc(OC)c(c3)OC,COc1cc2c(cc1OC)/C(=N/S(C)(=O)=O)c1c(OC)ccc(OC)c1/C2=N\S(C)(=O)=O,low
2.665706573,Clc1cccc2/C(=N/S(=O)(=O)C)C(=N\S(=O)(=O)C)\c(c3c12)ccc(Cl)c3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\c2ccc(Cl)cc2-c2c(Cl)cccc2\1,low
2.047911209,COc1cc(OC)cc(c12)C(=O)c3c(C2=O)ccc(c3)OC,COc1ccc2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,low
2.767058442,CC1=CC=CC(=O)C1=O,CC1=CC=CC(=O)C1=O,medium
2.4,CC1=CC=C(C2=C1C(C3=C(C2=O)C(C=CC3=O)=O)=O)SC,CSc1ccc(C)c2c(=O)c3c(=O)ccc(=O)c=3c(=O)c12,low
2.802612569,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c2F)c1cc(c23)cc(F)c(F)c3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1cc1cc(F)c(F)cc1c2F,medium
3.318775019,O=C1C(=O)C(Cl)=C(Cl)C(Cl)=C1Cl,O=C1C(=O)C(Cl)=C(Cl)C(Cl)=C1Cl,medium
2.73,[Li]OC1=C(O[Li])C2=CC3=CC=CC=C3C=C2C=C1,[Li]Oc1ccc2cc3ccccc3cc2c1O[Li],medium
2.7,OC1=CC=C(C(C2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)C5=C(C=CC(O)=C5)O)=CC(C6=CC=C(C=C6)C7=C(C=CC(O)=C7)O)=C3)=C1)O,Oc1ccc(O)c(-c2ccc(-c3cc(-c4ccc(-c5cc(O)ccc5O)cc4)cc(-c4ccc(-c5cc(O)ccc5O)cc4)c3)cc2)c1,low
2.781518292,CS(=O)(=O)\N=C(C=C1)\C(=N/S(=O)(=O)C)\c(c1c23)ccc3ccc(N)c2N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2c\1ccc1ccc(N)c(N)c21,medium
2.908244246,O=c1ccc(=O)c(c1c23)c(Cl)c(Cl)c3c(Cl)c(Cl)c4c2c(=O)ccc4=O,O=c1ccc(=O)c2c1c(Cl)c(Cl)c1c(Cl)c(Cl)c3c(=O)ccc(=O)c3c12,medium
2.682768409,Cc1ccc(C)c(c12)c3c(c(=O)ccc3=O)c4c2c(=O)ccc4=O,Cc1ccc(C)c2c1c1c(=O)ccc(=O)c1c1c(=O)ccc(=O)c21,low
0.9,O=C(O)C1CCC(C(O)=O)CC1,O=C(O)C1CCC(C(=O)O)CC1,very low
2.27504883,CS(=O)(=O)\N=C\1C=C(N)C(=N/S(=O)(=O)C)\c2cc(N)c(c3c12)cc(N)c(c3)N,CS(=O)(=O)/N=C1\C(N)=C/C(=N\S(C)(=O)=O)c2c1cc(N)c1cc(N)c(N)cc21,low
3.0213,BrC1=NN2C=C3N=CC(=O)C(=O)C3=NC2=NO1,O=c1cnc2cn3nc(Br)onc-3nc-2c1=O,medium
3.7,CC1=CC=C2C(SC3=C(C=CC(C4=CC(C5(CCCCCC)CCCCCC)=C(C6=C5C=C(C)C=C6)C=C4)=C3)N2C7=CC=C(C=C7)OCC(CC)CC)=C1,CCCCCCC1(CCCCCC)c2cc(C)ccc2-c2ccc(-c3ccc4c(c3)Sc3cc(C)ccc3N4c3ccc(OCC(CC)CC)cc3)cc21,high
3.1,C1(N2C3=C(N(C4=CC=C(N5C6=C(C=CC=C6)N(C7=CC=CC=C7)C8=C5C=CC=C8)C=C4)C9=C2C=CC=C9)C=CC=C3)=CC=CC=C1,c1ccc(N2c3ccccc3N(c3ccc(N4c5ccccc5N(c5ccccc5)c5ccccc54)cc3)c3ccccc32)cc1,medium
2.68,O=C1C(C2=C(C3=C1SC=C3)C=CS2)=O,O=C1C(=O)c2sccc2-c2ccsc21,low
2.404096174,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(N)=Cc(c2N)c1cc(c23)cc(N)c(c3)N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c\1cc1cc(N)c(N)cc1c2N,low
0.7,O=N(C1=CC(N(C(C2=C3C4=C(C(N5C6=CC(N(=O)=O)=CC(N(=O)=O)=C6)=O)C=C2)=O)C(C3=CC=C4C5=O)=O)=CC(N(=O)=O)=C1)=O,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(=O)N(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C3=O,very low
3.92,COC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1,COc1cccc2c1N(c1ccccc1)c1ccccc1N2c1ccccc1,high
2.11,O=C1C2=CC(C(O)=O)=CC=C2C(C=CC(C(O)=O)=C3)=C3C1=O,O=C(O)c1ccc2c(c1)C(=O)C(=O)c1cc(C(=O)O)ccc1-2,low
2.14,CCCN1C(C2=CC3=C(C(N(C)C3=O)=O)C=C2C1=O)=O,CCCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,low
2.986020958,O=c1ccc(=O)c(cc2Cl)c1c(c23)c(Cl)cc4c3c(=O)ccc4=O,O=c1ccc(=O)c2c1cc(Cl)c1c2c(Cl)cc2c(=O)ccc(=O)c21,medium
2.434910363,Cc1c(C)cc(C)c(c12)c3c(cc2C)C(C)=C(C)/C(=N\S(=O)(=O)C)C\3=N/S(=O)(=O)C,CC1=C(C)c2cc(C)c3c(C)c(C)cc(C)c3c2C(=N/S(C)(=O)=O)/C1=N/S(C)(=O)=O,low
1.75,O=C1N(C(C2=C1C=C(C(N(C3=O)[Li])=O)C3=C2)=O)[Li],[Li]n1c(=O)c2cc3c(=O)n([Li])c(=O)c3cc2c1=O,very low
2.496538742,CS(=O)(=O)/N=C\1c(ccc(Cl)c2)c2C(=N\S(=O)(=O)C)\c(c13)cccc3Cl,CS(=O)(=O)/N=C1/c2cc(Cl)ccc2/C(=N/S(C)(=O)=O)c2c(Cl)cccc21,low
1.931054572,COc1cc(OC)cc(c12)C(=O)c3c(C2=O)c(OC)cc(c3)OC,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,low
3.25,FC1=CC=C(C=C1)N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5,Fc1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1,medium
2.6,O/N=C1C2=C(C3=C(C/1=N/O)C=CC=C3)C=CC=C2,O/N=C1C(=N/O)\c2ccccc2-c2ccccc2\1,low
3.355747692,c1c(=O)c(=O)cc(c12)c(N)cc(=O)c2=O,Nc1cc(=O)c(=O)c2cc(=O)c(=O)cc1-2,medium
3.3153,CCC1=CC(C(O)CC#C)C(=O)C(=O)C1,C#CCC(O)C1C=C(CC)CC(=O)C1=O,medium
2.15,CN1C(Br)=NC2=C1C(N(C(N2C)=O)C)=O,Cn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,low
2.485261537,c1c(Cl)c(Cl)cc(c12)C(=O)c3c(C2=O)cccc3,O=C1c2ccccc2C(=O)c2cc(Cl)c(Cl)cc21,low
2.352394514,Cc1cc(C)cc2cc(C)c(c3c12)/C(=N/S(=O)(=O)C)C=C(C)/C3=N\S(=O)(=O)C,CC1=C/C(=N\S(C)(=O)=O)c2c(C)cc3cc(C)cc(C)c3c2/C1=N/S(C)(=O)=O,low
2.6,O=N/C(C1=CC=CC=C1)=C(N=O)/C2=CC=CC=C2,O=N/C(=C(\N=O)c1ccccc1)c1ccccc1,low
2.6,O/N=C(C1=CC=CC=C1)/C(C2=CC=CC=C2)=N/O,O/N=C(C(=N/O)/c1ccccc1)\c1ccccc1,low
1.58,O=C1N(C(O)=C2C=C3C(C=C12)=C(N(C3=O)[Na])O)[Na],O=C1c2cc3c(cc2=C(O)N1[Na])C(=O)N([Na])C=3O,very low
3.25,C=CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1,C=Cc1cccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1,medium
2.684492523,c1cccc(c12)C(=O)C=C(Cl)C2=O,O=C1C=C(Cl)C(=O)c2ccccc21,low
3.3,CS(/N=C1/C(C=C(Cl)C(Cl)=C1)=N/S(=O)(C)=O)(=O)=O,CS(=O)(=O)/N=C1\C=C(Cl)C(Cl)=C\C1=N/S(C)(=O)=O,medium
2.782759132,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2)cc(Cl)c(Cl)c3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc3cc(Cl)c(Cl)cc3cc2\1,medium
2.648955235,Cc1c(C)ccc(c12)/C(=N/S(=O)(=O)C)C=CC\2=N/S(=O)(=O)C,Cc1ccc2c(c1C)/C(=N/S(C)(=O)=O)C=C/C2=N\S(C)(=O)=O,low
2.554417677,COC1=CC=C(C(=O)C1=O)OC,COC1=CC=C(OC)C(=O)C1=O,low
2.602884446,O=c1ccc(=O)c(c2OC)c1c(OC)c(c23)c(OC)c4c(c3OC)c(=O)ccc4=O,COc1c2c(OC)c3c(=O)ccc(=O)c3c(OC)c2c(OC)c2c(=O)ccc(=O)c12,low
2.164200471,COc1c(OC)c(OC)cc(C\2=N/S(=O)(=O)C)c1/C(=N\S(=O)(=O)C)c(c23)c(OC)cc(OC)c3OC,COc1cc2c(c(OC)c1OC)/C(=N\S(C)(=O)=O)c1c(OC)cc(OC)c(OC)c1/C2=N/S(C)(=O)=O,low
2.861966075,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C(Cl)=C(Cl)c(c2Cl)c1cc(c23)cc(Cl)cc3Cl,CS(=O)(=O)/N=C1\C(Cl)=C(Cl)c2c(cc3cc(Cl)cc(Cl)c3c2Cl)\C1=N\S(C)(=O)=O,medium
2.3,O=C1N(C(C2=C(C1=CC=C3C(N(C4=O)C(O[Na])=O)=O)C3=C4C=C2)=O)C(O[Na])=O,O=C(O[Na])N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(C(=O)O[Na])C3=O,low
3.14,O=C1C=C2C3=CC=CC(C4=CC(C(C=C4C5=CC=C6)=O)=O)=C3C5=C6C2=CC1=O,O=c1cc2c(cc1=O)c1cccc3c4cc(=O)c(=O)cc4c4cccc2c4c13,medium
1.66,[Li]OC1=C(O[Na])C=C(O[Li])C(O[Na])=C1,[Li]Oc1cc(O[Na])c(O[Li])cc1O[Na],very low
3.1,OC1=C(O)C=C2C3=CC(O)=C(O)C=C3C4=CC(O)=C(O)C=C4C2=C1,Oc1cc2c3cc(O)c(O)cc3c3cc(O)c(O)cc3c2cc1O,medium
1.7,O=C(O)C(C1=NSN=C21)=CC=C2C(O)=O,O=C(O)c1ccc(C(=O)O)c2nsnc12,very low
2.666676675,COC1=CC=CC(=O)C1=O,COC1=CC=CC(=O)C1=O,low
2.7,[Li]OC1=CC=C(C(C2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)C5=C(C=CC(O[Li])=C5)O[Li])=CC(C6=CC=C(C=C6)C7=C(C=CC(O[Li])=C7)O[Li])=C3)=C1)O[Li],[Li]Oc1ccc(O[Li])c(-c2ccc(-c3cc(-c4ccc(-c5cc(O[Li])ccc5O[Li])cc4)cc(-c4ccc(-c5cc(O[Li])ccc5O[Li])cc4)c3)cc2)c1,low
3.0,O=C1C=CC(C2=C1C(O[Li])=CC=C2O[Li])=O,[Li]Oc1ccc(O[Li])c2c1C(=O)C=CC2=O,medium
3.0937,BrC1=NC(=O)N=C2C1=CC(Br)=C1N=CSN=C21,O=c1nc(Br)c2cc(Br)c3ncsnc3c2n1,medium
3.1324,CC1=NC2=C(SC(=O)C(=O)C(=O)S2)N=C1C#N,Cc1nc2sc(=O)c(=O)c(=O)sc2nc1C#N,medium
3.442911249,c1c(=O)c(=O)cc(c(C)c2)c1c(cc3C)c2c(c34)cc(=O)c(=O)c4,Cc1cc2c3cc(=O)c(=O)cc3c(C)cc2c2cc(=O)c(=O)cc12,medium
2.755253848,CS(=O)(=O)\N=C\1/C(=N/S(=O)(=O)C)C=Cc(c12)cc3c(c2)cc(F)c(F)c3,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=Cc2cc3cc(F)c(F)cc3cc2\1,medium
2.586409576,c1cccc(c1c23)ccc2C(=O)C=CC3=O,O=C1C=CC(=O)c2c1ccc1ccccc21,low
3.15,N#CC(C#N)=C1C(F)=C(F)C(=C(C#N)C#N)C(F)=C1F,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,medium
3.0056,CC1C(=O)C(=O)N2C1=NC(=O)C(=CC2=O)C#C,C#Cc1cc(=O)n2c(nc1=O)C(C)C(=O)C2=O,medium
2.7,[Li]OC1=CC=C(O[Li])C(C2=C3C=CC=CC3=C(C4=C(O[Li])C=CC(O[Li])=C4)C5=C2C=CC=C5)=C1,[Li]Oc1ccc(O[Li])c(-c2c3ccccc3c(-c3cc(O[Li])ccc3O[Li])c3ccccc23)c1,low
2.371834338,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c2c1c(N)c(N)c(c23)c(N)ccc3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c(N)c(N)c3c(N)ccc(N)c3c2\1,low
2.422235581,Cc(c1)c(C)cc(c12)C(=O)C=CC2=O,Cc1cc2c(cc1C)C(=O)C=CC2=O,low
2.5,CCCN1C(C(N(C(C1=O)=O)CCC)=O)=O,CCCN1C(=O)C(=O)N(CCC)C(=O)C1=O,low
2.4607408,c1c(Cl)ccc(c1c23)ccc2C(=O)c4c(C3=O)cccc4,O=C1c2ccccc2C(=O)c2c1ccc1ccc(Cl)cc21,low
2.5,OC1=C2C=CC3=C(C2=C(C(N1O)=O)C=C4)C4=C(O)N(O)C3=O,O=c1c2ccc3c(O)n(O)c(=O)c4ccc(c(O)n1O)c2c34,low
2.6,CCCCCCN1C(=O)C2=CC(F)=C3C(=O)N(CCCCCC)C(=O)C4=CC(F)=C(C1=O)C2=C43,CCCCCCN1C(=O)c2cc(F)c3c4c(cc(F)c(c24)C1=O)C(=O)N(CCCCCC)C3=O,low
2.33,O=C1N(C(C2=C(C1=CC=C3C(N(C4=O)[Li])=O)C3=C4C=C2)=O)[Li],[Li]N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N([Li])C3=O,low
2.48928447,c1c(N)c(N)cc(c1=2)=C(N)C(=O)C(=O)C2N,NC1=c2cc(N)c(N)cc2=C(N)C(=O)C1=O,low
2.5,COC1=C(C(C(OC)=C(C1=O)O[Li])=O)O[Li],[Li]OC1=C(OC)C(=O)C(O[Li])=C(OC)C1=O,low
2.794261134,Clc1c(Cl)c(Cl)c(Cl)c(c12)C(=O)C=CC2=O,O=C1C=CC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,medium
2.413806578,O=C1C=CC(=O)c(c12)cc3c(c2)cccc3,O=C1C=CC(=O)c2cc3ccccc3cc21,low
1.49,O/C(O)=C\C=C\C=C\C=C(O)\O,OC(O)=C/C=C/C=C/C=C(O)O,very low
2.134833928,CS(=O)(=O)\N=C\1C(N)=C(N)C(=N/S(=O)(=O)C)\c(c12)cc3c(c2N)cc(N)cc3,CS(=O)(=O)/N=C1\C(N)=C(N)/C(=N\S(C)(=O)=O)c2c1cc1ccc(N)cc1c2N,low
2.4,S=C(C(F)=C1)C=C(F)C1=S,FC1=CC(=S)C(F)=CC1=S,low
2.319363427,COc(c1)ccc2C(=O)C(=O)c(c3c12)cccc3,COc1ccc2c(c1)-c1ccccc1C(=O)C2=O,low
2.310359719,Cc(c1)c(C)cc2C(=O)C(=O)c(c3c12)cccc3,Cc1cc2c(cc1C)-c1ccccc1C(=O)C2=O,low
2.645604167,c1cccc(c2C)c1cc3ccc(c4c23)C(=O)C(=O)C=C4,Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,low
2.3,NC1=C(O)C=C(N)C(O)=C1,Nc1cc(O)c(N)cc1O,low
2.7,CN1C(C2=CC=C3C4=C(C#N)C=C5C6=C(C(N(C5=O)C)=O)C=CC(C7=C3C2=C(C1=O)C=C7C#N)=C46)=O,CN1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,low
3.200960541,O=c1c(=O)ccc(c12)cc3c(c2)ccc(=O)c3=O,O=c1ccc2cc3c(=O)c(=O)ccc3cc2c1=O,medium
3.339847527,O=c1c(C)cc(=O)c(c12)cc(=O)c(=O)c2,Cc1cc(=O)c2cc(=O)c(=O)cc-2c1=O,medium
2.464897326,CS(=O)(=O)\N=C(C1N)\C(=N/S(=O)(=O)C)C(N)=c(cc2N)c=1c(c23)cc(N)c(N)c3N,CS(=O)(=O)/N=C1/C(N)=c2cc(N)c3c(N)c(N)c(N)cc3c2=C(N)/C1=N\S(C)(=O)=O,low
2.400166848,CS(=O)(=O)\N=C(C=C1N)\C(=N/S(=O)(=O)C)\c(cc2N)c1c(c23)cccc3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C=C(N)c2c\1cc(N)c1c(N)cccc21,low
2.281241344,c1cccc(c12)C(=O)c3c(C2=O)cccc3,O=C1c2ccccc2C(=O)c2ccccc21,low
3.2,CC(N([O])C(C)(C)C1)(C)CC1OCCCN2C(C=C(C)S3)=C3C4=C2C=C(C)S4,Cc1cc2c(s1)c1sc(C)cc1n2CCCOC1CC(C)(C)N([O])C(C)(C)C1,medium
2.6,CC1=CC(C=C(C1=O)CC2=CC(C=C(C2=O)CC3=CC(C=C(C3=O)CC4=CC(C=C(C4=O)CC)=O)=O)=O)=O,CCC1=CC(=O)C=C(CC2=CC(=O)C=C(CC3=CC(=O)C=C(CC4=CC(=O)C=C(C)C4=O)C3=O)C2=O)C1=O,low
2.159237112,CS(=O)(=O)\N=C(C(=C1)N)\C(=N/S(=O)(=O)C)\c(c2N)c1c(N)c(c23)c(N)c(N)c(N)c3N,CS(=O)(=O)/N=C1C(=N\S(C)(=O)=O)\C(N)=Cc2c\1c(N)c1c(N)c(N)c(N)c(N)c1c2N,low
0.6,O=C(C1=CC=C(C=C1)C2=CC=C(C=C2)C(O[Na])=O)O[Na],O=C(O[Na])c1ccc(-c2ccc(C(=O)O[Na])cc2)cc1,very low
2.756139051,COC1C(=O)C(=O)C(OC)=c(c=12)c(OC)ccc2OC,COC1=c2c(OC)ccc(OC)c2=C(OC)C(=O)C1=O,medium
0.6,CC1=C2NC=CC2=C(C(O)=C1O)C3=C4NC=CC4=C(C)C(C3=O)=O,CC1=c2cc[nH]c2=C(c2c(O)c(O)c(C)c3[nH]ccc23)C(=O)C1=O,very low
1.9,C12=NC(C=CC=C3)=C3N=C1C4=NC5=C(N=C4C6=NC7=C(N=C26)C=CC=C7)C=CC=C5,c1ccc2nc3c(nc2c1)c1nc2ccccc2nc1c1nc2ccccc2nc31,very low
2.59,[Li]OC1=CC=CC2=C(O[Li])C3=CC=CC=C3C=C21,[Li]Oc1cccc2c(O[Li])c3ccccc3cc12,low
2.43201507,COc1c(OC)c(OC)c(OC)c(c12)c(OC)c(OC)c3c2/C(=N/S(=O)(=O)C)/C(=N/S(=O)(=O)C)C=C3OC,COC1=CC(=N\S(C)(=O)=O)/C(=N\S(C)(=O)=O)c2c1c(OC)c(OC)c1c(OC)c(OC)c(OC)c(OC)c21,low
2.971461771,c1cccc(c1c2=3)c4c(cccc4)c2=CC(=O)C(=O)C3Cl,O=C1C=c2c(c3ccccc3c3ccccc23)=C(Cl)C1=O,medium
2.4,CC1=CC=C(C2=C1C(O)=C3C(C(O)=CC=C3O)=C2O)SC,CSc1ccc(C)c2c(O)c3c(O)ccc(O)c3c(O)c12,low
3.1837,CC1=C2SC(S1)=NC(=O)C(=O)N=CC(=O)C2=O,CC1=C2SC(=NC(=O)C(=O)N=CC(=O)C2=O)S1,medium
2.057489621,Nc1c(N)ccc(c12)C(=O)c3c(C2=O)cccc3,Nc1ccc2c(c1N)C(=O)c1ccccc1C2=O,low
2.467254121,COc(cc1)cc(c12)C=CC(=O)C2=O,COc1ccc2c(c1)C=CC(=O)C2=O,low
2.763035508,O=c1ccc(=O)c(cc2N)c1c(c23)c(N)cc4c3c(=O)ccc4=O,Nc1cc2c(=O)ccc(=O)c2c2c(N)cc3c(=O)ccc(=O)c3c12,medium
